,index,carid,lat,lon,state,time
1610,18083891,4768,30.636689,104.132362,1,2014-08-03 07:24:12.000000
1611,18083892,4768,30.636699,104.136302,1,2014-08-03 07:24:42.000000
1612,18083893,4768,30.63673,104.13275300000001,1,2014-08-03 07:24:15.000000
1613,18083894,4768,30.63673,104.13594,1,2014-08-03 07:24:39.000000
1614,18083895,4768,30.636740999999997,104.082542,0,2014-08-03 22:34:01.000000
1615,18083896,4768,30.636753999999996,104.135593,1,2014-08-03 07:24:36.000000
1616,18083897,4768,30.636769,104.133173,1,2014-08-03 07:24:18.000000
1617,18083898,4768,30.636769,104.135233,1,2014-08-03 07:24:33.000000
1618,18083899,4768,30.636784000000002,104.134865,1,2014-08-03 07:24:30.000000
1619,18083900,4768,30.636799,104.134477,1,2014-08-03 07:24:27.000000
1620,18083901,4768,30.6368,104.1336,1,2014-08-03 07:24:21.000000
1621,18083902,4768,30.636807,104.092407,1,2014-08-03 12:50:38.000000
1622,18083903,4768,30.636814,104.134058,1,2014-08-03 07:24:24.000000
1623,18083904,4768,30.636831,104.083114,0,2014-08-03 12:32:49.000000
1624,18083905,4768,30.63686,104.106184,1,2014-08-03 08:33:50.000000
1625,18083906,4768,30.636867,104.036316,1,2014-08-03 14:05:32.000000
1626,18083907,4768,30.636877000000002,104.086513,0,2014-08-03 12:31:39.000000
1627,18083908,4768,30.636878999999997,104.082861,0,2014-08-03 22:34:06.000000
1628,18083909,4768,30.636902000000003,104.10870899999999,1,2014-08-03 13:40:41.000000
1629,18083910,4768,30.636934000000004,104.101076,0,2014-08-03 13:36:44.000000
1630,18083911,4768,30.636940999999997,104.083186,0,2014-08-03 12:32:55.000000
1631,18083912,4768,30.637031,104.083151,0,2014-08-03 22:34:11.000000
1632,18083913,4768,30.637069,104.092275,1,2014-08-03 12:50:36.000000
1633,18083914,4768,30.637110999999997,104.083519,0,2014-08-03 12:33:01.000000
1634,18083915,4768,30.637117,104.106337,1,2014-08-03 08:33:52.000000
1635,18083916,4768,30.637125,104.08666099999999,0,2014-08-03 12:31:34.000000
1636,18083917,4768,30.637158000000003,104.108426,1,2014-08-03 13:40:38.000000
1637,18083918,4768,30.637162,104.036142,1,2014-08-03 14:05:37.000000
1638,18083919,4768,30.637173999999998,104.101236,0,2014-08-03 13:36:51.000000
1639,18083920,4768,30.637209000000002,104.083489,0,2014-08-03 22:34:18.000000
1640,18083921,4768,30.637259000000004,104.083861,0,2014-08-03 12:33:05.000000
1641,18083922,4768,30.637344,104.083816,0,2014-08-03 22:34:24.000000
1642,18083923,4768,30.637355,104.09212099999999,1,2014-08-03 12:50:34.000000
1643,18083924,4768,30.63738,104.106499,1,2014-08-03 08:33:54.000000
1644,18083925,4768,30.637406,104.035962,1,2014-08-03 14:05:41.000000
1645,18083926,4768,30.637408,104.108147,1,2014-08-03 13:40:35.000000
1646,18083927,4768,30.637417,104.08680600000001,0,2014-08-03 12:31:30.000000
1647,18083928,4768,30.637428000000003,104.101399,0,2014-08-03 13:37:06.000000
1648,18083929,4768,30.637437,104.084264,0,2014-08-03 12:33:09.000000
1649,18083930,4768,30.637473999999997,104.084101,0,2014-08-03 22:34:29.000000
1650,18083931,4768,30.637559000000003,104.084581,0,2014-08-03 12:33:14.000000
1651,18083932,4768,30.637605999999998,104.084391,0,2014-08-03 22:34:34.000000
1652,18083933,4768,30.637631,104.035782,1,2014-08-03 14:05:47.000000
1653,18083934,4768,30.637634000000002,104.09195600000001,1,2014-08-03 12:50:32.000000
1654,18083935,4768,30.637645000000003,104.107884,1,2014-08-03 13:40:32.000000
1655,18083936,4768,30.637646999999998,104.106661,1,2014-08-03 08:33:56.000000
1656,18083937,4768,30.637678,104.122063,1,2014-08-03 07:23:06.000000
1657,18083938,4768,30.637682,104.08488100000001,0,2014-08-03 12:34:46.000000
1658,18083939,4768,30.637696000000002,104.101549,0,2014-08-03 13:37:11.000000
1659,18083940,4768,30.637698999999998,104.086938,0,2014-08-03 12:31:27.000000
1660,18083941,4768,30.637764,104.084676,0,2014-08-03 22:34:39.000000
1661,18083942,4768,30.637809000000004,104.085154,0,2014-08-03 12:39:03.000000
1662,18083943,4768,30.637832,104.08541600000001,0,2014-08-03 12:40:59.000000
1663,18083944,4768,30.637836,104.035552,1,2014-08-03 14:06:27.000000
1664,18083945,4768,30.637843,104.12170400000001,1,2014-08-03 07:23:04.000000
1665,18083946,4768,30.637849,104.08556899999999,1,2014-08-03 12:46:39.000000
1666,18083947,4768,30.637865,104.107614,1,2014-08-03 13:40:29.000000
1667,18083948,4768,30.637889,104.091774,1,2014-08-03 12:50:30.000000
1668,18083949,4768,30.637921000000002,104.084976,0,2014-08-03 22:34:44.000000
1669,18083950,4768,30.637921000000002,104.106832,1,2014-08-03 08:33:58.000000
1670,18083951,4768,30.637946000000003,104.101699,0,2014-08-03 13:37:15.000000
1671,18083952,4768,30.637960999999997,104.08710400000001,0,2014-08-03 12:31:24.000000
1672,18083953,4768,30.638006,104.121356,1,2014-08-03 07:23:02.000000
1673,18083954,4768,30.638052000000002,104.085268,0,2014-08-03 22:34:49.000000
1674,18083955,4768,30.638060999999997,104.035336,1,2014-08-03 14:06:35.000000
1675,18083956,4768,30.638061999999998,104.10735600000001,1,2014-08-03 13:40:26.000000
1676,18083957,4768,30.638123999999998,104.09160200000001,1,2014-08-03 12:50:28.000000
1677,18083958,4768,30.638129,104.085718,1,2014-08-03 12:46:48.000000
1678,18083959,4768,30.638168,104.12100699999999,1,2014-08-03 07:23:00.000000
1679,18083960,4768,30.638178999999997,104.087289,0,2014-08-03 12:31:21.000000
1680,18083961,4768,30.638196999999998,104.085549,0,2014-08-03 22:34:53.000000
1681,18083962,4768,30.6382,104.107005,1,2014-08-03 08:34:00.000000
1682,18083963,4768,30.638211,104.10185899999999,0,2014-08-03 13:37:19.000000
1683,18083964,4768,30.638259,104.085999,1,2014-08-03 12:46:52.000000
1684,18083965,4768,30.638271999999997,104.107095,1,2014-08-03 13:40:23.000000
1685,18083966,4768,30.638332000000002,104.03514200000001,1,2014-08-03 14:06:41.000000
1686,18083967,4768,30.638333000000003,104.12065799999999,1,2014-08-03 07:22:58.000000
1687,18083968,4768,30.638346000000002,104.085876,0,2014-08-03 22:34:57.000000
1688,18083969,4768,30.638401,104.087497,0,2014-08-03 12:31:17.000000
1689,18083970,4768,30.638416999999997,104.086314,1,2014-08-03 12:46:55.000000
1690,18083971,4768,30.638448999999998,104.102019,0,2014-08-03 13:37:23.000000
1691,18083972,4768,30.638456,104.09136099999999,1,2014-08-03 12:50:25.000000
1692,18083973,4768,30.638479999999998,104.10718299999999,1,2014-08-03 08:34:02.000000
1693,18083974,4768,30.638495000000002,104.106831,1,2014-08-03 13:40:20.000000
1694,18083975,4768,30.638496999999997,104.12031,1,2014-08-03 07:22:56.000000
1695,18083976,4768,30.638527000000003,104.106818,1,2014-08-03 13:40:18.000000
1696,18083977,4768,30.638609999999996,104.086701,1,2014-08-03 12:46:58.000000
1697,18083978,4768,30.638613,104.034998,1,2014-08-03 14:06:45.000000
1698,18083979,4768,30.638627000000003,104.106755,1,2014-08-03 13:40:15.000000
1699,18083980,4768,30.638648999999997,104.08771800000001,0,2014-08-03 12:31:13.000000
1700,18083981,4768,30.638666999999998,104.11997,1,2014-08-03 07:22:54.000000
1701,18083982,4768,30.638688000000002,104.102164,0,2014-08-03 13:37:28.000000
1702,18083983,4768,30.638739,104.09113599999999,1,2014-08-03 12:50:22.000000
1703,18083984,4768,30.638751,104.086987,1,2014-08-03 12:47:00.000000
1704,18083985,4768,30.638762,104.10735799999999,1,2014-08-03 08:34:04.000000
1705,18083986,4768,30.638832,104.119619,1,2014-08-03 07:22:52.000000
1706,18083987,4768,30.638834999999997,104.10650799999999,1,2014-08-03 13:39:16.000000
1707,18083988,4768,30.638885,104.03491,1,2014-08-03 14:06:48.000000
1708,18083989,4768,30.638892,104.087971,0,2014-08-03 12:31:09.000000
1709,18083990,4768,30.638899,104.087266,1,2014-08-03 12:47:02.000000
1710,18083991,4768,30.638954,104.102336,0,2014-08-03 13:37:32.000000
1711,18083992,4768,30.638995,104.11926700000001,1,2014-08-03 07:22:50.000000
1712,18083993,4768,30.639039,104.106298,1,2014-08-03 13:39:08.000000
1713,18083994,4768,30.639042,104.107536,1,2014-08-03 08:34:06.000000
1714,18083995,4768,30.639046999999998,104.090918,1,2014-08-03 12:50:18.000000
1715,18083996,4768,30.639053999999998,104.08754300000001,1,2014-08-03 12:47:04.000000
1716,18083997,4768,30.639075,104.088268,0,2014-08-03 12:31:05.000000
1717,18083998,4768,30.639146000000004,104.03483299999999,1,2014-08-03 14:06:51.000000
1718,18083999,4768,30.639155,104.11891899999999,1,2014-08-03 07:22:48.000000
1719,18084000,4768,30.639229999999998,104.10251600000001,0,2014-08-03 13:37:36.000000
1720,18084001,4768,30.639236999999998,104.106078,1,2014-08-03 13:39:04.000000
1721,18084002,4768,30.639281,104.08849599999999,0,2014-08-03 12:31:02.000000
1722,18084003,4768,30.639287,104.08789200000001,1,2014-08-03 12:47:07.000000
1723,18084004,4768,30.639304,104.090707,1,2014-08-03 12:50:03.000000
1724,18084005,4768,30.63932,104.107715,1,2014-08-03 08:34:08.000000
1725,18084006,4768,30.639384000000003,104.087489,0,2014-08-03 12:30:25.000000
1726,18084007,4768,30.639389,104.087711,0,2014-08-03 12:30:21.000000
1727,18084008,4768,30.639433,104.105841,1,2014-08-03 13:39:01.000000
1728,18084009,4768,30.63945,104.088794,0,2014-08-03 12:30:58.000000
1729,18084010,4768,30.639457,104.03475999999999,1,2014-08-03 14:06:56.000000
1730,18084011,4768,30.639485999999998,104.087416,0,2014-08-03 12:30:28.000000
1731,18084012,4768,30.639495,104.08820300000001,1,2014-08-03 12:47:10.000000
1732,18084013,4768,30.639515000000003,104.10269100000001,0,2014-08-03 13:37:40.000000
1733,18084014,4768,30.639532,104.083802,1,2014-08-03 14:40:46.000000
1734,18084015,4768,30.639544,104.090537,1,2014-08-03 12:49:58.000000
1735,18084016,4768,30.639559000000002,104.088723,0,2014-08-03 12:30:53.000000
1736,18084017,4768,30.639574,104.088003,0,2014-08-03 12:30:17.000000
1737,18084018,4768,30.639597,104.107888,1,2014-08-03 08:34:10.000000
1738,18084019,4768,30.6396,104.055516,1,2014-08-03 21:17:07.000000
1739,18084020,4768,30.639612,104.083957,0,2014-08-03 14:42:01.000000
1740,18084021,4768,30.639621,104.084001,0,2014-08-03 14:41:57.000000
1741,18084022,4768,30.639632000000002,104.083437,1,2014-08-03 14:40:43.000000
1742,18084023,4768,30.639673,104.105563,1,2014-08-03 13:38:58.000000
1743,18084024,4768,30.639702000000003,104.083639,1,2014-08-03 14:42:08.000000
1744,18084025,4768,30.639702000000003,104.08854699999999,1,2014-08-03 12:47:13.000000
1745,18084026,4768,30.639704,104.087664,0,2014-08-03 12:30:33.000000
1746,18084027,4768,30.639744,104.088261,0,2014-08-03 12:30:14.000000
1747,18084028,4768,30.639745,104.083122,1,2014-08-03 14:40:40.000000
1748,18084029,4768,30.639753999999996,104.088484,0,2014-08-03 22:35:27.000000
1749,18084030,4768,30.639787,104.102877,0,2014-08-03 13:37:45.000000
1750,18084031,4768,30.639809000000003,104.090409,1,2014-08-03 12:49:53.000000
1751,18084032,4768,30.639840000000003,104.055666,1,2014-08-03 21:17:03.000000
1752,18084033,4768,30.639841999999998,104.03469100000001,1,2014-08-03 14:07:02.000000
1753,18084034,4768,30.639841999999998,104.083327,1,2014-08-03 14:42:13.000000
1754,18084035,4768,30.639853999999996,104.087929,0,2014-08-03 12:30:36.000000
1755,18084036,4768,30.639862,104.082806,1,2014-08-03 14:40:37.000000
1756,18084037,4768,30.639889,104.105276,1,2014-08-03 13:38:55.000000
1757,18084038,4768,30.639909000000003,104.088574,0,2014-08-03 12:30:48.000000
1758,18084039,4768,30.639912,104.08889599999999,1,2014-08-03 12:47:16.000000
1759,18084040,4768,30.639921,104.088543,0,2014-08-03 12:30:11.000000
1760,18084041,4768,30.639932,104.088817,0,2014-08-03 22:35:31.000000
1761,18084042,4768,30.639951,104.083039,1,2014-08-03 14:42:17.000000
1762,18084043,4768,30.639996000000004,104.082512,1,2014-08-03 14:40:34.000000
1763,18084044,4768,30.640009000000003,104.108141,1,2014-08-03 08:34:13.000000
1764,18084045,4768,30.640033000000003,104.103027,0,2014-08-03 13:37:50.000000
1765,18084046,4768,30.640048999999998,104.088339,0,2014-08-03 12:30:42.000000
1766,18084047,4768,30.640051,104.088438,0,2014-08-03 12:30:44.000000
1767,18084048,4768,30.640057000000002,104.10497099999999,1,2014-08-03 13:38:52.000000
1768,18084049,4768,30.640088000000002,104.055817,1,2014-08-03 21:16:58.000000
1769,18084050,4768,30.640096000000003,104.082892,1,2014-08-03 14:42:21.000000
1770,18084051,4768,30.640096000000003,104.088819,0,2014-08-03 12:30:08.000000
1771,18084052,4768,30.640096000000003,104.090319,1,2014-08-03 12:47:36.000000
1772,18084053,4768,30.640106,104.034621,1,2014-08-03 14:07:07.000000
1773,18084054,4768,30.640108,104.116895,1,2014-08-03 07:22:36.000000
1774,18084055,4768,30.640124,104.08913100000001,0,2014-08-03 22:35:35.000000
1775,18084056,4768,30.640134000000003,104.089259,1,2014-08-03 12:47:19.000000
1776,18084057,4768,30.640166999999998,104.082217,1,2014-08-03 14:40:31.000000
1777,18084058,4768,30.640237,104.104639,1,2014-08-03 13:38:49.000000
1778,18084059,4768,30.640263,104.116567,1,2014-08-03 07:22:34.000000
1779,18084060,4768,30.640284,104.08291899999999,1,2014-08-03 14:42:24.000000
1780,18084061,4768,30.640285,104.10321400000001,0,2014-08-03 13:37:55.000000
1781,18084062,4768,30.640287,104.08187099999999,1,2014-08-03 14:40:28.000000
1782,18084063,4768,30.640288,104.10831,1,2014-08-03 08:34:15.000000
1783,18084064,4768,30.640294,104.089129,0,2014-08-03 12:30:05.000000
1784,18084065,4768,30.640319,104.08945200000001,0,2014-08-03 22:35:39.000000
1785,18084066,4768,30.64033,104.055991,1,2014-08-03 21:16:34.000000
1786,18084067,4768,30.640341999999997,104.08959300000001,1,2014-08-03 12:47:22.000000
1787,18084068,4768,30.640377,104.081549,1,2014-08-03 14:40:25.000000
1788,18084069,4768,30.640394,104.090253,1,2014-08-03 12:47:32.000000
1789,18084070,4768,30.6404,104.03452,1,2014-08-03 14:07:13.000000
1790,18084071,4768,30.640420000000002,104.104313,1,2014-08-03 13:38:46.000000
1791,18084072,4768,30.640420000000002,104.11624,1,2014-08-03 07:22:32.000000
1792,18084073,4768,30.640466999999997,104.089401,0,2014-08-03 12:30:02.000000
1793,18084074,4768,30.640501,104.089741,0,2014-08-03 22:35:43.000000
1794,18084075,4768,30.640502,104.103342,0,2014-08-03 13:38:27.000000
1795,18084076,4768,30.640509,104.089848,1,2014-08-03 12:47:25.000000
1796,18084077,4768,30.640517,104.08313100000001,1,2014-08-03 14:42:28.000000
1797,18084078,4768,30.640521999999997,104.081119,1,2014-08-03 14:40:21.000000
1798,18084079,4768,30.640546999999998,104.090091,1,2014-08-03 12:47:29.000000
1799,18084080,4768,30.640564,104.10848399999999,1,2014-08-03 08:34:17.000000
1800,18084081,4768,30.640566999999997,104.10404799999999,1,2014-08-03 13:38:43.000000
1801,18084082,4768,30.640577,104.11591899999999,1,2014-08-03 07:22:30.000000
1802,18084083,4768,30.640656,104.09003299999999,0,2014-08-03 22:35:47.000000
1803,18084084,4768,30.640662,104.089714,0,2014-08-03 12:29:58.000000
1804,18084085,4768,30.640675,104.080797,1,2014-08-03 14:40:18.000000
1805,18084086,4768,30.640693,104.03448,1,2014-08-03 14:07:17.000000
1806,18084087,4768,30.640725,104.103778,1,2014-08-03 13:38:39.000000
1807,18084088,4768,30.640727000000002,104.103554,1,2014-08-03 13:38:34.000000
1808,18084089,4768,30.640731,104.11559399999999,1,2014-08-03 07:22:28.000000
1809,18084090,4768,30.640766999999997,104.083277,1,2014-08-03 14:42:32.000000
1810,18084091,4768,30.640791999999998,104.080485,1,2014-08-03 14:40:15.000000
1811,18084092,4768,30.640809,104.089824,0,2014-08-03 12:29:54.000000
1812,18084093,4768,30.640829999999998,104.090326,0,2014-08-03 22:35:51.000000
1813,18084094,4768,30.640835,104.108655,1,2014-08-03 08:34:19.000000
1814,18084095,4768,30.640891999999997,104.11526500000001,1,2014-08-03 07:22:26.000000
1815,18084096,4768,30.640913,104.08013199999999,1,2014-08-03 14:40:12.000000
1816,18084097,4768,30.640927,104.08969599999999,0,2014-08-03 12:29:51.000000
1817,18084098,4768,30.640991999999997,104.03438100000001,1,2014-08-03 14:07:22.000000
1818,18084099,4768,30.640998,104.079833,1,2014-08-03 14:40:09.000000
1819,18084100,4768,30.641027,104.083431,1,2014-08-03 14:42:36.000000
1820,18084101,4768,30.641042,104.114947,1,2014-08-03 07:22:24.000000
1821,18084102,4768,30.641052000000002,104.090588,0,2014-08-03 22:35:57.000000
1822,18084103,4768,30.641061999999998,104.079449,1,2014-08-03 14:40:03.000000
1823,18084104,4768,30.641076,104.089428,0,2014-08-03 12:29:48.000000
1824,18084105,4768,30.6411,104.10883100000001,1,2014-08-03 08:34:21.000000
1825,18084106,4768,30.641142,104.079347,1,2014-08-03 14:39:59.000000
1826,18084107,4768,30.64119,104.11461899999999,1,2014-08-03 07:22:22.000000
1827,18084108,4768,30.641242,104.089062,0,2014-08-03 12:29:44.000000
1828,18084109,4768,30.641271999999997,104.034349,1,2014-08-03 14:07:26.000000
1829,18084110,4768,30.641271999999997,104.083557,1,2014-08-03 14:42:41.000000
1830,18084111,4768,30.641340999999997,104.114294,1,2014-08-03 07:22:20.000000
1831,18084112,4768,30.641346000000002,104.109004,1,2014-08-03 08:34:23.000000
1832,18084113,4768,30.641354999999997,104.090797,0,2014-08-03 22:36:01.000000
1833,18084114,4768,30.641386999999998,104.034349,1,2014-08-03 14:07:28.000000
1834,18084115,4768,30.641395000000003,104.08869200000001,0,2014-08-03 12:29:40.000000
1835,18084116,4768,30.641406,104.07941600000001,1,2014-08-03 14:38:58.000000
1836,18084117,4768,30.641440999999997,104.083268,1,2014-08-03 14:42:46.000000
1837,18084118,4768,30.641492,104.113974,1,2014-08-03 07:22:18.000000
1838,18084119,4768,30.641496999999998,104.03446,1,2014-08-03 14:07:31.000000
1839,18084120,4768,30.641522,104.08840699999999,0,2014-08-03 12:29:37.000000
1840,18084121,4768,30.641574,104.034778,1,2014-08-03 14:07:40.000000
1841,18084122,4768,30.641581,104.082965,1,2014-08-03 14:42:50.000000
1842,18084123,4768,30.641587,104.109179,1,2014-08-03 08:34:25.000000
1843,18084124,4768,30.64163,104.035094,1,2014-08-03 14:07:48.000000
1844,18084125,4768,30.641640999999996,104.113659,1,2014-08-03 07:22:16.000000
1845,18084126,4768,30.641666999999998,104.088054,0,2014-08-03 12:29:34.000000
1846,18084127,4768,30.641671000000002,104.079523,1,2014-08-03 14:38:51.000000
1847,18084128,4768,30.641675,104.035412,1,2014-08-03 14:07:56.000000
1848,18084129,4768,30.641731,104.082623,1,2014-08-03 14:42:54.000000
1849,18084130,4768,30.641734999999997,104.035759,1,2014-08-03 14:08:02.000000
1850,18084131,4768,30.641775,104.036435,1,2014-08-03 14:08:18.000000
1851,18084132,4768,30.641779,104.036085,1,2014-08-03 14:08:11.000000
1852,18084133,4768,30.641782,104.113352,1,2014-08-03 07:22:14.000000
1853,18084134,4768,30.641797999999998,104.08767399999999,0,2014-08-03 12:29:31.000000
1854,18084135,4768,30.641803999999997,104.036772,1,2014-08-03 14:08:22.000000
1855,18084136,4768,30.641828999999998,104.037137,1,2014-08-03 14:08:26.000000
1856,18084137,4768,30.641837,104.037452,1,2014-08-03 14:08:33.000000
1857,18084138,4768,30.641837,104.109368,1,2014-08-03 08:34:27.000000
1858,18084139,4768,30.641878000000002,104.082258,1,2014-08-03 14:42:58.000000
1859,18084140,4768,30.641916,104.037522,1,2014-08-03 14:08:36.000000
1860,18084141,4768,30.641926,104.079651,1,2014-08-03 14:38:45.000000
1861,18084142,4768,30.641926,104.11304399999999,1,2014-08-03 07:22:12.000000
1862,18084143,4768,30.641928000000004,104.087299,0,2014-08-03 12:29:28.000000
1863,18084144,4768,30.642031,104.08189200000001,1,2014-08-03 14:43:02.000000
1864,18084145,4768,30.642069,104.11273800000001,1,2014-08-03 07:22:10.000000
1865,18084146,4768,30.642073,104.086792,0,2014-08-03 12:29:24.000000
1866,18084147,4768,30.642096000000002,104.109576,1,2014-08-03 08:34:29.000000
1867,18084148,4768,30.642128999999997,104.041251,0,2014-08-03 19:07:00.000000
1868,18084149,4768,30.642146,104.0816,1,2014-08-03 14:43:05.000000
1869,18084150,4768,30.642196000000002,104.086427,0,2014-08-03 12:29:21.000000
1870,18084151,4768,30.642203000000002,104.07977,1,2014-08-03 14:38:39.000000
1871,18084152,4768,30.642207,104.112448,1,2014-08-03 07:22:08.000000
1872,18084153,4768,30.642227000000002,104.03746,1,2014-08-03 14:08:41.000000
1873,18084154,4768,30.642251,104.081271,1,2014-08-03 14:43:08.000000
1874,18084155,4768,30.642294,104.08609,0,2014-08-03 12:29:18.000000
1875,18084156,4768,30.6423,104.037465,1,2014-08-03 14:08:42.000000
1876,18084157,4768,30.642345000000002,104.05723,1,2014-08-03 21:16:06.000000
1877,18084158,4768,30.642351,104.080956,1,2014-08-03 14:43:11.000000
1878,18084159,4768,30.642351,104.10979300000001,1,2014-08-03 08:34:31.000000
1879,18084160,4768,30.642390000000002,104.110031,1,2014-08-03 07:21:49.000000
1880,18084161,4768,30.642396999999995,104.110376,1,2014-08-03 07:21:51.000000
1881,18084162,4768,30.642421999999996,104.08575,0,2014-08-03 12:29:14.000000
1882,18084163,4768,30.642451,104.111924,1,2014-08-03 07:22:04.000000
1883,18084164,4768,30.642485999999998,104.03749599999999,1,2014-08-03 14:08:44.000000
1884,18084165,4768,30.642492999999998,104.079913,1,2014-08-03 14:38:32.000000
1885,18084166,4768,30.642497,104.110649,1,2014-08-03 07:21:53.000000
1886,18084167,4768,30.642499,104.080586,1,2014-08-03 14:43:15.000000
1887,18084168,4768,30.642521999999996,104.08049399999999,1,2014-08-03 14:43:16.000000
1888,18084169,4768,30.642533,104.085437,0,2014-08-03 12:29:09.000000
1889,18084170,4768,30.642551,104.042868,0,2014-08-03 19:07:19.000000
1890,18084171,4768,30.642559000000002,104.109714,1,2014-08-03 07:21:46.000000
1891,18084172,4768,30.642590000000002,104.05738000000001,0,2014-08-03 21:16:02.000000
1892,18084173,4768,30.642607,104.111574,1,2014-08-03 07:22:01.000000
1893,18084174,4768,30.642609000000004,104.110014,1,2014-08-03 08:34:33.000000
1894,18084175,4768,30.642649,104.08017099999999,1,2014-08-03 14:43:21.000000
1895,18084176,4768,30.642649,104.111011,1,2014-08-03 07:21:56.000000
1896,18084177,4768,30.642658,104.085128,0,2014-08-03 12:29:03.000000
1897,18084178,4768,30.642661,104.037494,1,2014-08-03 14:08:46.000000
1898,18084179,4768,30.642669,104.074857,1,2014-08-03 15:05:04.000000
1899,18084180,4768,30.642671999999997,104.111343,1,2014-08-03 07:21:59.000000
1900,18084181,4768,30.642688,104.04323199999999,0,2014-08-03 19:07:22.000000
1901,18084182,4768,30.642699,104.07515,1,2014-08-03 15:05:18.000000
1902,18084183,4768,30.642714,104.074548,1,2014-08-03 15:04:57.000000
1903,18084184,4768,30.642751,104.080156,1,2014-08-03 14:43:23.000000
1904,18084185,4768,30.642757,104.07530200000001,1,2014-08-03 15:05:29.000000
1905,18084186,4768,30.642773,104.08004100000001,1,2014-08-03 14:38:24.000000
1906,18084187,4768,30.642774,104.08483299999999,0,2014-08-03 12:28:57.000000
1907,18084188,4768,30.642782,104.084775,0,2014-08-03 12:28:56.000000
1908,18084189,4768,30.642784999999996,104.074212,1,2014-08-03 15:04:48.000000
1909,18084190,4768,30.642787,104.07530200000001,1,2014-08-03 15:05:30.000000
1910,18084191,4768,30.642815999999996,104.043545,0,2014-08-03 19:07:25.000000
1911,18084192,4768,30.64285,104.05754,0,2014-08-03 21:15:50.000000
1912,18084193,4768,30.642870000000002,104.110231,1,2014-08-03 08:34:35.000000
1913,18084194,4768,30.642874,104.075305,1,2014-08-03 15:05:32.000000
1914,18084195,4768,30.642877000000002,104.074042,1,2014-08-03 15:03:58.000000
1915,18084196,4768,30.642881,104.073702,1,2014-08-03 15:03:54.000000
1916,18084197,4768,30.642886999999998,104.109684,1,2014-08-03 07:21:43.000000
1917,18084198,4768,30.642891,104.084455,0,2014-08-03 12:28:50.000000
1918,18084199,4768,30.642912,104.073415,1,2014-08-03 15:03:50.000000
1919,18084200,4768,30.642929,104.075305,1,2014-08-03 15:05:33.000000
1920,18084201,4768,30.642941999999998,104.043837,0,2014-08-03 19:07:28.000000
1921,18084202,4768,30.642981,104.037513,1,2014-08-03 14:08:51.000000
1922,18084203,4768,30.643009000000003,104.08414,0,2014-08-03 12:28:47.000000
1923,18084204,4768,30.643013,104.08026,1,2014-08-03 14:43:27.000000
1924,18084205,4768,30.643028,104.041128,0,2014-08-03 14:10:57.000000
1925,18084206,4768,30.643039,104.080141,1,2014-08-03 14:38:14.000000
1926,18084207,4768,30.643092,104.07338,1,2014-08-03 15:03:44.000000
1927,18084208,4768,30.643103000000004,104.044205,0,2014-08-03 19:07:32.000000
1928,18084209,4768,30.643137,104.110434,1,2014-08-03 08:34:37.000000
1929,18084210,4768,30.643151,104.08375,0,2014-08-03 12:28:43.000000
1930,18084211,4768,30.643157000000002,104.10982800000001,1,2014-08-03 07:21:40.000000
1931,18084212,4768,30.643175,104.057769,0,2014-08-03 21:14:33.000000
1932,18084213,4768,30.643197999999998,104.037614,1,2014-08-03 14:09:03.000000
1933,18084214,4768,30.6432,104.038974,0,2014-08-03 19:04:30.000000
1934,18084215,4768,30.6432,104.04112099999999,0,2014-08-03 14:10:45.000000
1935,18084216,4768,30.643209000000002,104.037971,1,2014-08-03 14:09:11.000000
1936,18084217,4768,30.643210999999997,104.038609,0,2014-08-03 19:04:25.000000
1937,18084218,4768,30.643213,104.038286,0,2014-08-03 19:04:20.000000
1938,18084219,4768,30.64323,104.044485,0,2014-08-03 19:07:36.000000
1939,18084220,4768,30.643234999999997,104.037948,0,2014-08-03 19:04:13.000000
1940,18084221,4768,30.643259999999998,104.041256,0,2014-08-03 14:11:01.000000
1941,18084222,4768,30.643275,104.038574,0,2014-08-03 14:10:05.000000
1942,18084223,4768,30.643278999999996,104.075281,1,2014-08-03 15:05:38.000000
1943,18084224,4768,30.643279999999997,104.039951,0,2014-08-03 14:10:28.000000
1944,18084225,4768,30.643279999999997,104.040291,0,2014-08-03 14:10:32.000000
1945,18084226,4768,30.643286,104.037626,0,2014-08-03 19:04:01.000000
1946,18084227,4768,30.643290999999998,104.08029,1,2014-08-03 14:37:50.000000
1947,18084228,4768,30.643290999999998,104.083432,0,2014-08-03 12:28:39.000000
1948,18084229,4768,30.643295000000002,104.038911,0,2014-08-03 14:10:12.000000
1949,18084230,4768,30.643297999999998,104.039234,0,2014-08-03 14:10:18.000000
1950,18084231,4768,30.643297999999998,104.040999,0,2014-08-03 14:10:42.000000
1951,18084232,4768,30.643301,104.040674,0,2014-08-03 14:10:37.000000
1952,18084233,4768,30.643308,104.039599,0,2014-08-03 14:10:23.000000
1953,18084234,4768,30.643315,104.03826600000001,0,2014-08-03 14:09:57.000000
1954,18084235,4768,30.643328000000004,104.080445,1,2014-08-03 14:43:31.000000
1955,18084236,4768,30.643339,104.07351700000001,1,2014-08-03 15:03:00.000000
1956,18084237,4768,30.643341999999997,104.044792,0,2014-08-03 19:07:42.000000
1957,18084238,4768,30.643358000000003,104.04129300000001,0,2014-08-03 14:11:03.000000
1958,18084239,4768,30.643411999999998,104.110601,1,2014-08-03 08:34:39.000000
